Time (s),1Hz,2Hz,4Hz,8Hz,16Hz,32Hz,64Hz,128Hz,256Hz,512Hz,1024Hz,2048Hz,4096Hz
0.032,0.199709981,0.391373667,0.720309025,0.999289473,-0.075326806,0.150225589,0.297041582,0.567268949,0.934328942,0.666011867,-0.993611311,-0.224270761,0.437115767
0.0322,0.200941145,0.393685223,7.24E-01,0.99886008,-0.095359299,0.189849477,0.372793449,0.691840783,0.999087398,0.085347365,-0.170071909,-0.335188485,-0.631596393
0.0324,0.202171992,0.395994293,0.727245872,0.998329739,-0.115353243,0.229166413,0.446135334,0.798551473,0.961338631,-0.529445542,0.89830382,0.789384187,-0.969205127
0.0326,0.203402519,0.398300861,0.730686778,0.997698502,-0.135300557,0.268112829,0.516593106,0.884646086,0.824955698,-0.932525625,0.673477105,-0.995679439,-0.184911968
0.0328,0.204632726,0.400604914,0.734109222,0.996966434,-0.155193176,0.306625755,0.583711281,0.947901932,0.603931603,-0.962710636,-0.520890449,0.889288693,0.813425753
0.033,0.205862609,0.402906436,0.737513117,0.996133609,-0.175023059,0.344642923,0.647055962,0.986685944,0.32094361,-0.607930298,-0.965381639,-0.503623202,0.870183755
0.0332,0.207092167,0.405205413,7.41E-01,0.995200111,-0.19478219,0.382102866,0.706217647,0.999996842,0.005026527,-0.010052927,-0.020104838,-0.040201549,-0.0803381
0.0334,0.208321398,0.40750183,0.744264921,0.994166034,-0.21446258,0.418945018,0.760813876,0.987490979,-0.311406282,0.591844373,0.954114983,0.571401292,-0.937864712
0.0336,0.2095503,0.409795674,0.747612658,0.993031482,-0.234056276,0.455109813,0.810491703,0.949491219,-0.595888539,0.957077023,0.554786345,-0.92315655,-0.70976748
0.0338,0.210778872,0.412086929,0.750941506,0.991796572,-0.253555355,0.490538777,0.854929979,0.886978595,-0.819232123,0.939597074,-0.643215349,0.985001105,0.339919998
0.034,0.21200711,0.414375581,0.754251381,0.990461426,-0.272951936,0.52517463,0.893841424,0.801566985,-0.958521789,0.546394347,-0.915241173,-0.737513117,0.996133609
0.0342,0.213235014,0.416661616,7.58E-01,0.98902618,-0.292238177,0.558961371,0.92697449,0.695461447,-0.999466299,-0.065298633,0.130318542,0.258414416,0.499274305
0.0344,0.21446258,0.418945018,0.760813876,0.987490979,-0.311406282,0.591844373,0.954114983,0.571401292,-0.937864712,-0.650880225,0.988271065,0.301837482,-0.575519197
0.0346,0.215689809,0.421225775,0.76406633,0.985855979,-0.330448502,0.62377047,0.975087448,0.43258936,-0.780037402,-0.976190118,0.423503871,-0.76729948,-0.984121345
0.0348,0.216916696,0.423503871,0.76729948,0.984121345,-0.34935714,0.654688044,0.989756307,0.282609337,-0.542177587,-0.911144535,-0.750941506,0.991796572,-0.253555355
0.035,0.218143241,0.425779292,0.770513243,0.982287251,-0.368124553,0.684547106,0.998026728,0.125333234,-0.248689887,-0.481753674,-0.844327926,-0.904827052,0.770513243
0.0352,0.219369442,0.428052023,7.74E-01,0.980353883,-0.386743152,0.71329938,0.999845249,-0.035178578,0.070313608,0.140279154,0.277784145,0.533703077,0.902675431
0.0354,0.220595296,0.43032205,0.776882284,0.978321437,-0.405205413,0.740898379,0.995200111,-0.19478219,0.382102866,0.706217647,0.999996842,0.005026527,-0.010052927
0.0356,0.221820802,0.43258936,0.780037402,0.976190118,-0.423503871,0.76729948,0.984121345,-0.34935714,0.654688044,0.989756307,0.282609337,-0.542177587,-0.911144535
0.0358,0.223045958,0.434853937,0.783172811,0.973960142,-0.441631129,0.792459997,0.96668057,-0.494912793,0.860101667,0.87751469,-0.841623911,0.909061658,-0.757542198
0.036,0.224270761,0.437115767,0.786288432,0.971631733,-0.459579861,0.816339251,0.942990536,-0.627691361,0.977268124,0.414375581,-0.754251381,-0.990461426,0.272951936
0.0362,0.22549521,0.439374836,7.89E-01,0.969205127,-0.477342809,0.838898632,0.91320439,-0.744264921,0.994166034,-0.21446258,0.418945018,0.760813876,0.987490979
0.0364,0.226719303,0.441631129,0.792459997,0.96668057,-0.494912793,0.860101667,0.87751469,-0.841623911,0.909061658,-0.757542198,0.98902618,-0.292238177,0.558961371
0.0366,0.227943038,0.443884634,0.795515785,0.964058316,-0.512282712,0.879914074,0.836152158,-0.91725483,0.730686778,-0.997698502,0.135300557,-0.268112829,-0.516593106
0.0368,0.229166413,0.446135334,0.798551473,0.961338631,-0.529445542,0.89830382,0.789384187,-0.969205127,0.477342809,-0.838898632,-0.91320439,0.744264921,-0.994166034
0.037,0.230389427,0.448383216,0.801566985,0.958521789,-0.546394347,0.915241173,0.737513117,-0.996133609,0.175023059,-0.344642923,-0.647055962,-0.986685944,-0.32094361
0.0372,0.231612076,0.450628266,8.05E-01,0.955608075,-0.563122274,0.930698746,0.680874277,-0.997345068,-0.145254207,0.287427388,0.550597301,0.919245313,0.723786592
0.0374,0.23283436,0.45287047,0.807537175,0.952597784,-0.579622561,0.944651549,0.619833818,-0.972808227,-0.450628266,0.804562244,0.955608075,-0.563122274,0.930698746
0.0376,0.234056276,0.455109813,0.810491703,0.949491219,-0.595888539,0.957077023,0.554786345,-0.92315655,-0.70976748,0.999971576,-0.015079073,0.030154718,0.060282009
0.0378,0.235277822,0.457346281,0.813425753,0.946288695,-0.611913632,0.967955077,0.486152367,-0.849671888,-0.896083943,0.795515785,-0.964058316,0.512282712,-0.879914074
0.038,0.236498997,0.459579861,0.816339251,0.942990536,-0.627691361,0.977268124,0.414375581,-0.754251381,-0.990461426,0.272951936,-0.52517463,-0.893841424,-0.801566985
0.0382,0.237719798,0.461810537,8.19E-01,0.939597074,-0.643215349,0.985001105,0.339919998,-0.639358486,-0.983216719,-0.358758975,0.669752947,0.994695638,0.204632726
0.0384,0.238940224,0.464038297,0.822104296,0.936108653,-0.658479321,0.99114152,0.263266949,-0.507959374,-0.875093135,-0.847010607,0.900501002,-0.783172811,0.973960142
0.0386,0.240160273,0.466263125,0.824955698,0.932525625,-0.673477105,0.995679439,0.184911968,-0.363446355,-0.677184246,-0.996562611,-0.165116461,0.325700171,0.615881505
0.0388,0.241379943,0.468485008,0.827786256,0.928848352,-0.688202639,0.998607525,0.105361595,-0.2095503,-0.409795674,-0.747612658,-0.993031482,0.234056276,-0.455109813
0.039,0.242599231,0.470703932,0.830595899,0.925077207,-0.70264997,0.999921044,0.025130095,-0.050244318,-0.100361715,-0.199709981,-0.391373667,-0.720309025,-0.999289473
0.0392,0.243818136,0.472919883,8.33E-01,0.921212569,-0.716813258,0.999617873,-0.055263862,0.110358813,0.219369442,0.428052023,0.773707538,0.980353883,-0.386743152
0.0394,0.245036656,0.475132846,0.836152158,0.91725483,-0.730686778,0.997698502,-0.135300557,0.268112829,0.516593106,0.884646086,0.824955698,-0.932525625,0.673477105
0.0396,0.246254789,0.477342809,0.838898632,0.91320439,-0.744264921,0.994166034,-0.21446258,0.418945018,0.760813876,0.987490979,-0.311406282,0.591844373,0.954114983
0.0398,0.247472534,0.479549756,0.841623911,0.909061658,-0.757542198,0.98902618,-0.292238177,0.558961371,0.92697449,0.695461447,-0.999466299,-0.065298633,0.130318542
0.04,0.248689887,0.481753674,0.844327926,0.904827052,-0.770513243,0.982287251,-0.368124553,0.684547106,0.998026728,0.125333234,-0.248689887,-0.481753674,-0.844327926
0.0402,0.249906848,4.84E-01,8.47E-01,0.900501002,-0.783172811,0.973960142,-0.441631129,0.792459997,0.96668057,-0.494912793,0.860101667,0.87751469,-0.841623911
0.0404,0.251123414,0.486152367,0.849671888,0.896083943,-0.795515785,0.964058316,-0.512282712,0.879914074,0.836152158,-0.91725483,0.730686778,-0.997698502,0.135300557
0.0406,0.252339584,0.488347115,0.852311701,0.891576322,-0.807537175,0.952597784,-0.579622561,0.944651549,0.619833818,-0.972808227,-0.450628266,0.804562244,0.955608075
0.0408,0.253555355,0.490538777,0.854929979,0.886978595,-0.819232123,0.939597074,-0.643215349,0.985001105,0.339919998,-0.639358486,-0.983216719,-0.358758975,0.669752947
0.041,0.254770726,0.492727342,0.857526656,0.882291226,-0.830595899,0.925077207,-0.70264997,0.999921044,0.025130095,-0.050244318,-0.100361715,-0.199709981,-0.391373667
0.0412,0.255985694,0.494912793,8.60E-01,0.87751469,-0.841623911,0.909061658,-0.757542198,0.98902618,-0.292238177,0.558961371,0.92697449,0.695461447,-0.999466299
0.0414,0.257200258,0.497095119,0.862654947,0.872649469,-0.852311701,0.891576322,-0.807537175,0.952597784,-0.579622561,0.944651549,0.619833818,-0.972808227,-0.450628266
0.0416,0.258414416,0.499274305,0.865186431,0.867696054,-0.862654947,0.872649469,-0.852311701,0.891576322,-0.807537175,0.952597784,-0.579622561,0.944651549,0.619833818
0.0418,0.259628166,0.501450337,0.867696054,0.862654947,-0.872649469,0.852311701,-0.891576322,0.807537175,-0.952597784,0.579622561,-0.944651549,-0.619833818,0.972808227
0.042,0.260841506,0.503623202,0.870183755,0.857526656,-0.882291226,0.830595899,-0.925077207,0.70264997,-0.999921044,-0.025130095,0.050244318,0.100361715,0.199709981
0.0422,0.262054434,0.505792885,8.73E-01,0.852311701,-0.891576322,0.807537175,-0.952597784,0.579622561,-0.944651549,-0.619833818,0.972808227,0.450628266,-0.804562244
0.0424,0.263266949,0.507959374,0.875093135,0.847010607,-0.900501002,0.783172811,-0.973960142,0.441631129,-0.792459997,-0.96668057,0.494912793,-0.860101667,-0.87751469
0.0426,0.264479047,0.510122654,0.87751469,0.841623911,-0.909061658,0.757542198,-0.98902618,0.292238177,-0.558961371,-0.92697449,-0.695461447,0.999466299,0.065298633
0.0428,0.265690728,0.512282712,0.879914074,0.836152158,-0.91725483,0.730686778,-0.997698502,0.135300557,-0.268112829,-0.516593106,-0.884646086,-0.824955698,0.932525625
0.043,0.266901989,0.514439534,0.882291226,0.830595899,-0.925077207,0.70264997,-0.999921044,-0.025130095,0.050244318,0.100361715,0.199709981,0.391373667,0.720309025
0.0432,0.268112829,0.516593106,8.85E-01,0.824955698,-0.932525625,0.673477105,-0.995679439,-0.184911968,0.363446355,0.677184246,0.996562611,0.165116461,-0.325700171
0.0434,0.269323246,0.518743416,0.886978595,0.819232123,-0.939597074,0.643215349,-0.985001105,-0.339919998,0.639358486,0.983216719,0.358758975,-0.669752947,-0.994695638
0.0436,0.270533237,0.520890449,0.889288693,0.813425753,-0.946288695,0.611913632,-0.967955077,-0.486152367,0.849671888,0.896083943,-0.795515785,0.964058316,-0.512282712
0.0438,0.271742801,0.523034191,0.891576322,0.807537175,-0.952597784,0.579622561,-0.944651549,-0.619833818,0.972808227,0.450628266,-0.804562244,-0.955608075,0.563122274
0.044,0.272951936,0.52517463,0.893841424,0.801566985,-0.958521789,0.546394347,-0.915241173,-0.737513117,0.996133609,-0.175023059,0.344642923,0.647055962,0.986685944
0.0442,0.274160639,0.527311751,8.96E-01,0.795515785,-0.964058316,0.512282712,-0.879914074,-0.836152158,0.91725483,-0.730686778,0.997698502,-0.135300557,0.268112829
0.0444,0.27536891,0.529445542,0.89830382,0.789384187,-0.969205127,0.477342809,-0.838898632,-0.91320439,0.744264921,-0.994166034,0.21446258,-0.418945018,-0.760813876
0.0446,0.276576746,0.531575989,0.900501002,0.783172811,-0.973960142,0.441631129,-0.792459997,-0.96668057,0.494912793,-0.860101667,-0.87751469,0.841623911,-0.909061658
0.0448,0.277784145,0.533703077,0.902675431,0.776882284,-0.978321437,0.405205413,-0.740898379,-0.995200111,0.19478219,-0.382102866,-0.706217647,-0.999996842,-0.005026527
0.045,0.278991106,0.535826795,0.904827052,0.770513243,-0.982287251,0.368124553,-0.684547106,-0.998026728,-0.125333234,0.248689887,0.481753674,0.844327926,0.904827052
0.0452,0.280197626,0.537947128,9.07E-01,0.76406633,-0.985855979,0.330448502,-0.62377047,-0.975087448,-0.43258936,0.780037402,0.976190118,-0.423503871,0.76729948
0.0454,0.281403704,0.540064063,0.909061658,0.757542198,-0.98902618,0.292238177,-0.558961371,-0.92697449,-0.695461447,0.999466299,0.065298633,-0.130318542,-0.258414416
0.0456,0.282609337,0.542177587,0.911144535,0.750941506,-0.991796572,0.253555355,-0.490538777,-0.854929979,-0.886978595,0.819232123,-0.939597074,0.643215349,-0.985001105
0.0458,0.283814524,0.544287686,0.91320439,0.744264921,-0.994166034,0.21446258,-0.418945018,-0.760813876,-0.987490979,0.311406282,-0.591844373,-0.954114983,-0.571401292
0.046,0.285019262,0.546394347,0.915241173,0.737513117,-0.996133609,0.175023059,-0.344642923,-0.647055962,-0.986685944,-0.32094361,0.607930298,0.965381639,0.503623202
0.0462,0.286223551,0.548497556,9.17E-01,0.730686778,-0.997698502,0.135300557,-0.268112829,-0.516593106,-0.884646086,-0.824955698,0.932525625,-0.673477105,0.995679439
0.0464,0.287427388,0.550597301,0.919245313,0.723786592,-0.99886008,0.095359299,-0.189849477,-0.372793449,-0.691840783,-0.999087398,-0.085347365,0.170071909,0.335188485
0.0466,0.288630771,0.552693569,0.921212569,0.716813258,-0.999617873,0.055263862,-0.110358813,-0.219369442,-0.428052023,-0.773707538,-0.980353883,0.386743152,-0.71329938
0.0468,0.289833698,0.554786345,0.92315655,0.70976748,-0.999971576,0.015079073,-0.030154718,-0.060282009,-0.120344759,-0.238940224,-0.464038297,-0.822104296,-0.936108653
0.047,0.291036167,0.556875616,0.925077207,0.70264997,-0.999921044,-0.025130095,0.050244318,0.100361715,0.199709981,0.391373667,0.720309025,0.999289473,-0.075326806
0.0472,0.292238177,0.558961371,9.27E-01,0.695461447,-0.999466299,-0.065298633,0.130318542,0.258414416,0.499274305,0.865186431,0.867696054,-0.862654947,0.872649469
0.0474,0.293439725,0.561043594,0.928848352,0.688202639,-0.998607525,-0.105361595,0.2095503,0.409795674,0.747612658,0.993031482,-0.234056276,0.455109813,0.810491703
0.0476,0.29464081,0.563122274,0.930698746,0.680874277,-0.997345068,-0.145254207,0.287427388,0.550597301,0.919245313,0.723786592,-0.99886008,0.095359299,-0.189849477
0.0478,0.295841429,0.565197397,0.932525625,0.673477105,-0.995679439,-0.184911968,0.363446355,0.677184246,0.996562611,0.165116461,-0.325700171,-0.615881505,-0.97043069
0.048,0.297041582,0.567268949,0.934328942,0.666011867,-0.993611311,-0.224270761,0.437115767,0.786288432,0.971631733,-0.459579861,0.816339251,0.942990536,-0.627691361
0.0482,0.298241265,0.569336919,9.36E-01,0.658479321,-0.99114152,-0.263266949,0.507959374,0.875093135,0.847010607,-0.900501002,0.783172811,-0.973960142,0.441631129
0.0484,0.299440477,0.571401292,0.937864712,0.650880225,-0.988271065,-0.301837482,0.575519197,0.941305697,0.635485468,-0.981332964,-0.377452926,0.69906454,0.999744191
0.0486,0.300639217,0.573462056,0.939597074,0.643215349,-0.985001105,-0.339919998,0.639358486,0.983216719,0.358758975,-0.669752947,-0.994695638,-0.204632726,0.400604914
0.0488,0.301837482,0.575519197,0.941305697,0.635485468,-0.981332964,-0.377452926,0.69906454,0.999744191,0.045223505,-0.090354473,-0.179969787,-0.354062531,-0.66225396
0.049,0.30303527,0.577572703,0.942990536,0.627691361,-0.977268124,-0.414375581,0.754251381,0.990461426,-0.272951936,0.52517463,0.893841424,0.801566985,-0.958521789
0.0492,0.304232579,0.579622561,9.45E-01,0.619833818,-0.972808227,-0.450628266,0.804562244,0.955608075,-0.563122274,0.930698746,0.680874277,-0.997345068,-0.145254207
0.0494,0.305429408,0.581668758,0.946288695,0.611913632,-0.967955077,-0.486152367,0.849671888,0.896083943,-0.795515785,0.964058316,-0.512282712,0.879914074,0.836152158
0.0496,0.306625755,0.583711281,0.947901932,0.603931603,-0.962710636,-0.520890449,0.889288693,0.813425753,-0.946288695,0.611913632,-0.967955077,-0.486152367,0.849671888
0.0498,0.307821618,0.585750117,0.949491219,0.595888539,-0.957077023,-0.554786345,0.92315655,0.70976748,-0.999971576,0.015079073,-0.030154718,-0.060282009,-0.120344759
0.05,0.309016994,0.587785252,0.951056516,0.587785252,-0.951056516,-0.587785252,0.951056516,0.587785252,-0.951056516,-0.587785252,0.951056516,0.587785252,-0.951056516
0.0502,0.310211883,5.90E-01,9.53E-01,0.579622561,-0.944651549,-0.619833818,0.972808227,0.450628266,-0.804562244,-0.955608075,0.563122274,-0.930698746,-0.680874277
0.0504,0.311406282,0.591844373,0.954114983,0.571401292,-0.937864712,-0.650880225,0.988271065,0.301837482,-0.575519197,-0.941305697,-0.635485468,0.981332964,0.377452926
0.0506,0.312600189,0.593868332,0.955608075,0.563122274,-0.930698746,-0.680874277,0.997345068,0.145254207,-0.287427388,-0.550597301,-0.919245313,-0.723786592,0.99886008
0.0508,0.313793602,0.595888539,0.957077023,0.554786345,-0.92315655,-0.70976748,0.999971576,-0.015079073,0.030154718,0.060282009,0.120344759,0.238940224,0.464038297
0.051,0.31498652,0.597904983,0.958521789,0.546394347,-0.915241173,-0.737513117,0.996133609,-0.175023059,0.344642923,0.647055962,0.986685944,0.32094361,-0.607930298
0.0512,0.31617894,0.59991765,9.60E-01,0.537947128,-0.906955813,-0.76406633,0.985855979,-0.330448502,0.62377047,0.975087448,0.43258936,-0.780037402,-0.976190118
0.0514,0.317370861,0.601926528,0.961338631,0.529445542,-0.89830382,-0.789384187,0.969205127,-0.477342809,0.838898632,0.91320439,-0.744264921,0.994166034,-0.21446258
0.0516,0.318562281,0.603931603,0.962710636,0.520890449,-0.889288693,-0.813425753,0.946288695,-0.611913632,0.967955077,0.486152367,-0.849671888,-0.896083943,0.795515785
0.0518,0.319753198,0.605932864,0.964058316,0.512282712,-0.879914074,-0.836152158,0.91725483,-0.730686778,0.997698502,-0.135300557,0.268112829,0.516593106,0.884646086
0.052,0.32094361,0.607930298,0.965381639,0.503623202,-0.870183755,-0.857526656,0.882291226,-0.830595899,0.925077207,-0.70264997,0.999921044,0.025130095,-0.050244318
0.0522,0.322133515,0.609923891,9.67E-01,0.494912793,-0.860101667,-0.87751469,0.841623911,-0.909061658,0.757542198,-0.98902618,0.292238177,-0.558961371,-0.92697449
0.0524,0.323322911,0.611913632,0.967955077,0.486152367,-0.849671888,-0.896083943,0.795515785,-0.964058316,0.512282712,-0.879914074,-0.836152158,0.91725483,-0.730686778
0.0526,0.324511797,0.613899508,0.969205127,0.477342809,-0.838898632,-0.91320439,0.744264921,-0.994166034,0.21446258,-0.418945018,-0.760813876,-0.987490979,0.311406282
0.0528,0.325700171,0.615881505,0.97043069,0.468485008,-0.827786256,-0.928848352,0.688202639,-0.998607525,-0.105361595,0.2095503,0.409795674,0.747612658,0.993031482
0.053,0.32688803,0.617859613,0.971631733,0.459579861,-0.816339251,-0.942990536,0.627691361,-0.977268124,-0.414375581,0.754251381,0.990461426,-0.272951936,0.52517463
0.0532,0.328075373,0.619833818,9.73E-01,0.450628266,-0.804562244,-0.955608075,0.563122274,-0.930698746,-0.680874277,0.997345068,0.145254207,-0.287427388,-0.550597301
0.0534,0.329262197,0.621804108,0.973960142,0.441631129,-0.792459997,-0.96668057,0.494912793,-0.860101667,-0.87751469,0.841623911,-0.909061658,0.757542198,-0.98902618
0.0536,0.330448502,0.62377047,0.975087448,0.43258936,-0.780037402,-0.976190118,0.423503871,-0.76729948,-0.984121345,0.34935714,-0.654688044,-0.989756307,-0.282609337
0.0538,0.331634285,0.625732892,0.976190118,0.423503871,-0.76729948,-0.984121345,0.34935714,-0.654688044,-0.989756307,-0.282609337,0.542177587,0.911144535,0.750941506
0.054,0.332819545,0.627691361,0.977268124,0.414375581,-0.754251381,-0.990461426,0.272951936,-0.52517463,-0.893841424,-0.801566985,0.958521789,-0.546394347,0.915241173
0.0542,0.334004278,0.629645866,9.78E-01,0.405205413,-0.740898379,-0.995200111,0.19478219,-0.382102866,-0.706217647,-0.999996842,-0.005026527,0.010052927,0.020104838
0.0544,0.335188485,0.631596393,0.979350032,0.395994293,-0.727245872,-0.998329739,0.115353243,-0.229166413,-0.446135334,-0.798551473,-0.961338631,0.529445542,-0.89830382
0.0546,0.336372162,0.633542931,0.980353883,0.386743152,-0.71329938,-0.999845249,0.035178578,-0.070313608,-0.140279154,-0.277784145,-0.533703077,-0.902675431,-0.776882284
